Time stamp,AC-power 1,AC-power 2,AC-power 3,Sum, 24 kW PV plant
2016-01-13 10:50:00,52,83,106,241,1446
2016-01-13 11:00:00,65,30,84,179,1074
2016-01-13 11:10:00,42,33,72,147,882
2016-01-13 11:20:00,47,36,79,162,972
2016-01-13 11:30:00,39,62,100,201,1206
2016-01-13 11:40:00,25,62,86,173,1038
2016-01-13 11:50:00,49,58,71,178,1068
2016-01-13 12:00:00,40,26,60,126,756
2016-01-13 12:10:00,33,15,50,98,588
2016-01-13 12:20:00,31,19,49,99,594
2016-01-13 12:30:00,25,24,54,103,618
2016-01-13 12:40:00,23,19,42,84,504
2016-01-13 12:50:00,13,13,33,59,354
2016-01-13 13:00:00,9,17,37,63,378
2016-01-13 13:10:00,17,14,38,69,414
2016-01-13 13:20:00,19,20,65,104,624
2016-01-13 13:30:00,20,43,80,143,858
2016-01-13 13:40:00,43,64,95,202,1212
2016-01-13 13:50:00,3,120,125,248,1488
2016-01-13 14:00:00,0,122,125,247,1482
2016-01-13 14:10:00,45,83,100,228,1368
2016-01-13 14:20:00,43,57,95,195,1170
2016-01-13 14:30:00,23,63,102,188,1128
2016-01-13 14:40:00,32,62,93,187,1122
2016-01-13 14:50:00,40,34,68,142,852
2016-01-13 15:00:00,25,16,47,88,528
2016-01-13 15:10:00,14,7,22,43,258
2016-01-13 15:20:00,6,0,7,13,78
2016-01-13 15:30:00,4,0,5,9,54
2016-01-13 15:40:00,2,0,3,5,30
2016-01-13 15:50:00,0,0,0,0,0
2016-01-13 16:00:00,0,0,0,0,0
2016-01-13 16:10:00,0,0,0,0,0
2016-01-13 16:20:00,0,0,0,0,0
2016-01-14 08:10:00,0,0,0,0,0
2016-01-14 08:20:00,0,0,0,0,0
2016-01-14 08:30:00,0,0,0,0,0
2016-01-14 08:40:00,0,0,0,0,0
2016-01-14 08:50:00,0,0,0,0,0
2016-01-14 09:00:00,0,0,0,0,0
2016-01-14 09:10:00,0,0,0,0,0
2016-01-14 09:20:00,5,0,6,11,66
2016-01-14 09:30:00,6,0,8,14,84
2016-01-14 09:40:00,10,4,14,28,168
2016-01-14 09:50:00,10,3,14,27,162
2016-01-14 10:00:00,6,2,11,19,114
2016-01-14 10:10:00,10,3,15,28,168
2016-01-14 10:20:00,10,2,13,25,150
2016-01-14 10:30:00,9,3,11,23,138
2016-01-14 10:40:00,10,1,12,23,138
2016-01-14 10:50:00,15,2,19,36,216
2016-01-14 11:00:00,17,5,22,44,264
2016-01-14 11:10:00,12,4,15,31,186
2016-01-14 11:20:00,21,4,24,49,294
2016-01-14 11:30:00,22,7,31,60,360
2016-01-14 11:40:00,24,11,39,74,444
2016-01-14 11:50:00,20,27,51,98,588
2016-01-14 12:00:00,34,14,47,95,570
2016-01-14 12:10:00,28,9,37,74,444
2016-01-14 12:20:00,21,8,29,58,348
2016-01-14 12:30:00,24,13,38,75,450
2016-01-14 12:40:00,33,15,51,99,594
2016-01-14 12:50:00,35,6,44,85,510
2016-01-14 13:00:00,38,9,45,92,552
2016-01-14 13:10:00,23,8,34,65,390
2016-01-14 13:20:00,20,7,30,57,342
2016-01-14 13:30:00,21,8,31,60,360
2016-01-14 13:40:00,19,16,39,74,444
2016-01-14 13:50:00,9,18,40,67,402
2016-01-14 14:00:00,19,11,34,64,384
2016-01-14 14:10:00,13,13,34,60,360
2016-01-14 14:20:00,17,12,35,64,384
2016-01-14 14:30:00,14,11,29,54,324
2016-01-14 14:40:00,15,8,25,48,288
2016-01-14 14:50:00,11,6,20,37,222
2016-01-14 15:00:00,10,5,17,32,192
2016-01-14 15:10:00,5,1,7,13,78
2016-01-14 15:20:00,1,0,2,3,18
2016-01-14 15:30:00,2,0,3,5,30
2016-01-14 15:40:00,0,0,0,0,0
2016-01-14 15:50:00,0,0,0,0,0
2016-01-14 16:00:00,0,0,0,0,0
2016-01-14 16:10:00,0,0,0,0,0
2016-01-14 16:20:00,0,0,0,0,0
2016-01-15 08:20:00,0,0,0,0,0
2016-01-15 08:30:00,0,0,0,0,0
2016-01-15 08:40:00,0,0,0,0,0
2016-01-15 08:50:00,0,0,0,0,0
2016-01-15 09:00:00,0,0,0,0,0
2016-01-15 09:10:00,0,0,0,0,0
2016-01-15 09:20:00,5,0,7,12,72
2016-01-15 09:30:00,7,1,11,19,114
2016-01-15 09:40:00,9,16,36,61,366
2016-01-15 09:50:00,8,17,36,61,366
2016-01-15 10:00:00,10,16,35,61,366
2016-01-15 10:10:00,12,20,43,75,450
2016-01-15 10:20:00,11,22,47,80,480
2016-01-15 10:30:00,12,71,84,167,1002
2016-01-15 10:40:00,33,89,102,224,1344
2016-01-15 10:50:00,28,106,108,242,1452
2016-01-15 11:00:00,30,83,111,224,1344
2016-01-15 11:10:00,11,126,130,267,1602
2016-01-15 11:20:00,75,110,154,339,2034
2016-01-15 11:30:00,64,123,189,376,2256
2016-01-15 11:40:00,226,94,220,540,3240
2016-01-15 11:50:00,278,194,177,649,3894
2016-01-15 12:00:00,215,187,204,606,3636
2016-01-15 12:10:00,179,155,171,505,3030
2016-01-15 12:20:00,161,126,171,458,2748
2016-01-15 12:30:00,188,174,195,557,3342
2016-01-15 12:40:00,211,186,205,602,3612
2016-01-15 12:50:00,208,180,196,584,3504
2016-01-15 13:00:00,177,154,167,498,2988
2016-01-15 13:10:00,177,153,165,495,2970
2016-01-15 13:20:00,238,138,162,538,3228
2016-01-15 13:30:00,334,170,122,626,3756
2016-01-15 13:40:00,211,77,271,559,3354
2016-01-15 13:50:00,260,231,249,740,4440
2016-01-15 14:00:00,96,71,93,260,1560
2016-01-15 14:10:00,26,15,43,84,504
2016-01-15 14:20:00,26,3,31,60,360
2016-01-15 14:30:00,14,2,18,34,204
2016-01-15 14:40:00,15,3,20,38,228
2016-01-15 14:50:00,12,5,18,35,210
2016-01-15 15:00:00,7,1,11,19,114
2016-01-15 15:10:00,6,2,16,24,144
2016-01-15 15:20:00,8,2,13,23,138
2016-01-15 15:30:00,5,0,6,11,66
2016-01-15 15:40:00,0,0,0,0,0
2016-01-15 15:50:00,0,0,0,0,0
2016-01-15 16:00:00,0,0,0,0,0
2016-01-15 16:10:00,0,0,0,0,0
2016-01-15 16:20:00,0,0,0,0,0
2016-01-15 16:30:00,0,0,0,0,0
2016-01-16 08:20:00,0,0,0,0,0
2016-01-16 08:30:00,0,0,0,0,0
2016-01-16 08:40:00,0,0,0,0,0
2016-01-16 08:50:00,0,0,0,0,0
2016-01-16 09:00:00,0,0,0,0,0
2016-01-16 09:10:00,0,0,0,0,0
2016-01-16 09:20:00,0,0,0,0,0
2016-01-16 09:30:00,4,0,6,10,60
2016-01-16 09:40:00,7,2,10,19,114
2016-01-16 09:50:00,13,4,19,36,216
2016-01-16 10:00:00,9,3,14,26,156
2016-01-16 10:10:00,4,0,4,8,48
2016-01-16 10:20:00,1,0,1,2,12
2016-01-16 10:30:00,0,0,0,0,0
2016-01-16 10:40:00,2,0,3,5,30
2016-01-16 10:50:00,17,3,21,41,246
2016-01-16 11:00:00,24,5,29,58,348
2016-01-16 11:10:00,28,13,54,95,570
2016-01-16 11:20:00,30,42,61,133,798
2016-01-16 11:30:00,37,54,87,178,1068
2016-01-16 11:40:00,71,20,84,175,1050
2016-01-16 11:50:00,48,20,67,135,810
2016-01-16 12:00:00,51,30,74,155,930
2016-01-16 12:10:00,28,15,72,115,690
2016-01-16 12:20:00,26,12,58,96,576
2016-01-16 12:30:00,53,25,72,150,900
2016-01-16 12:40:00,75,37,96,208,1248
2016-01-16 12:50:00,46,90,111,247,1482
2016-01-16 13:00:00,36,90,102,228,1368
2016-01-16 13:10:00,66,30,87,183,1098
2016-01-16 13:20:00,27,58,83,168,1008
2016-01-16 13:30:00,82,26,91,199,1194
2016-01-16 13:40:00,42,23,80,145,870
2016-01-16 13:50:00,26,21,71,118,708
2016-01-16 14:00:00,17,10,95,122,732
2016-01-16 14:10:00,18,21,87,126,756
2016-01-16 14:20:00,37,34,66,137,822
2016-01-16 14:30:00,59,55,102,216,1296
2016-01-16 14:40:00,26,81,107,214,1284
2016-01-16 14:50:00,34,48,82,164,984
2016-01-16 15:00:00,54,50,97,201,1206
2016-01-16 15:10:00,8,118,128,254,1524
2016-01-16 15:20:00,5,122,129,256,1536
2016-01-16 15:30:00,27,39,77,143,858
2016-01-16 15:40:00,18,20,45,83,498
2016-01-16 15:50:00,10,7,20,37,222
2016-01-16 16:00:00,3,0,4,7,42
2016-01-16 16:10:00,0,0,0,0,0
2016-01-16 16:20:00,0,0,0,0,0
2016-01-16 16:30:00,0,0,0,0,0
2016-01-17 08:00:00,0,0,0,0,0
2016-01-17 08:10:00,0,0,0,0,0
2016-01-17 08:20:00,0,0,0,0,0
2016-01-17 08:30:00,0,0,0,0,0
2016-01-17 08:40:00,0,0,0,0,0
2016-01-17 08:50:00,1,0,3,4,24
2016-01-17 09:00:00,5,0,8,13,78
2016-01-17 09:10:00,10,2,14,26,156
2016-01-17 09:20:00,15,4,21,40,240
2016-01-17 09:30:00,21,5,26,52,312
2016-01-17 09:40:00,46,75,118,239,1434
2016-01-17 09:50:00,198,136,244,578,3468
2016-01-17 10:00:00,296,263,283,842,5052
2016-01-17 10:10:00,401,365,386,1152,6912
2016-01-17 10:20:00,501,464,489,1454,8724
2016-01-17 10:30:00,541,507,522,1570,9420
2016-01-17 10:40:00,520,493,502,1515,9090
2016-01-17 10:50:00,460,431,443,1334,8004
2016-01-17 11:00:00,362,334,346,1042,6252
2016-01-17 11:10:00,315,286,300,901,5406
2016-01-17 11:20:00,274,248,263,785,4710
2016-01-17 11:30:00,245,219,233,697,4182
2016-01-17 11:40:00,215,189,205,609,3654
2016-01-17 11:50:00,217,190,205,612,3672
2016-01-17 12:00:00,243,216,231,690,4140
2016-01-17 12:10:00,265,240,259,764,4584
2016-01-17 12:20:00,274,248,267,789,4734
2016-01-17 12:30:00,291,261,283,835,5010
2016-01-17 12:40:00,447,406,432,1285,7710
2016-01-17 12:50:00,562,517,544,1623,9738
2016-01-17 13:00:00,654,612,640,1906,11436
2016-01-17 13:10:00,655,617,643,1915,11490
2016-01-17 13:20:00,611,575,596,1782,10692
2016-01-17 13:30:00,564,527,549,1640,9840
2016-01-17 13:40:00,520,488,509,1517,9102
2016-01-17 13:50:00,448,419,436,1303,7818
2016-01-17 14:00:00,257,230,249,736,4416
2016-01-17 14:10:00,36,40,73,149,894
2016-01-17 14:20:00,70,52,111,233,1398
2016-01-17 14:30:00,46,44,89,179,1074
2016-01-17 14:40:00,34,33,76,143,858
2016-01-17 14:50:00,51,32,84,167,1002
2016-01-17 15:00:00,35,15,61,111,666
2016-01-17 15:10:00,34,7,44,85,510
2016-01-17 15:20:00,18,7,28,53,318
2016-01-17 15:30:00,12,5,20,37,222
2016-01-17 15:40:00,14,1,15,30,180
2016-01-17 15:50:00,9,0,11,20,120
2016-01-17 16:00:00,3,0,6,9,54
2016-01-17 16:10:00,0,0,0,0,0
2016-01-17 16:20:00,0,0,0,0,0
2016-01-17 16:30:00,0,0,0,0,0
2016-01-17 16:40:00,0,0,0,0,0
2016-01-18 08:00:00,0,0,0,0,0
2016-01-18 08:10:00,0,0,0,0,0
2016-01-18 08:20:00,0,0,0,0,0
2016-01-18 08:30:00,0,0,0,0,0
2016-01-18 08:40:00,2,0,3,5,30
2016-01-18 08:50:00,13,12,30,55,330
2016-01-18 09:00:00,15,15,44,74,444
2016-01-18 09:10:00,16,22,56,94,564
2016-01-18 09:20:00,23,55,80,158,948
2016-01-18 09:30:00,26,52,80,158,948
2016-01-18 09:40:00,27,22,56,105,630
2016-01-18 09:50:00,13,10,27,50,300
2016-01-18 10:00:00,11,7,19,37,222
2016-01-18 10:10:00,22,28,66,116,696
2016-01-18 10:20:00,41,51,81,173,1038
2016-01-18 10:30:00,34,84,111,229,1374
2016-01-18 10:40:00,76,137,132,345,2070
2016-01-18 10:50:00,285,254,277,816,4896
2016-01-18 11:00:00,270,239,263,772,4632
2016-01-18 11:10:00,192,165,184,541,3246
2016-01-18 11:20:00,201,175,195,571,3426
2016-01-18 11:30:00,218,190,209,617,3702
2016-01-18 11:40:00,196,168,187,551,3306
2016-01-18 11:50:00,200,171,190,561,3366
2016-01-18 12:00:00,169,142,162,473,2838
2016-01-18 12:10:00,156,130,149,435,2610
2016-01-18 12:20:00,106,125,149,380,2280
2016-01-18 12:30:00,5,147,159,311,1866
2016-01-18 12:40:00,76,109,175,360,2160
2016-01-18 12:50:00,0,150,160,310,1860
2016-01-18 13:00:00,13,147,160,320,1920
2016-01-18 13:10:00,9,155,170,334,2004
2016-01-18 13:20:00,106,98,165,369,2214
2016-01-18 13:30:00,442,364,470,1276,7656
2016-01-18 13:40:00,534,496,521,1551,9306
2016-01-18 13:50:00,483,445,470,1398,8388
2016-01-18 14:00:00,417,381,406,1204,7224
2016-01-18 14:10:00,345,311,334,990,5940
2016-01-18 14:20:00,298,268,288,854,5124
2016-01-18 14:30:00,154,130,145,429,2574
2016-01-18 14:40:00,31,33,71,135,810
2016-01-18 14:50:00,24,19,78,121,726
2016-01-18 15:00:00,35,15,51,101,606
2016-01-18 15:10:00,27,15,46,88,528
2016-01-18 15:20:00,9,12,33,54,324
2016-01-18 15:30:00,8,2,11,21,126
2016-01-18 15:40:00,4,1,7,12,72
2016-01-18 15:50:00,3,0,4,7,42
2016-01-18 16:00:00,5,0,4,9,54
2016-01-18 16:10:00,1,0,2,3,18
2016-01-18 16:20:00,0,0,0,0,0
2016-01-18 16:30:00,0,0,0,0,0
2016-01-18 16:40:00,0,0,0,0,0
2016-01-19 08:20:00,0,0,0,0,0
2016-01-19 08:30:00,0,0,0,0,0
2016-01-19 08:40:00,0,0,0,0,0
2016-01-19 08:50:00,0,0,0,0,0
2016-01-19 09:00:00,3,0,5,8,48
2016-01-19 09:10:00,11,2,14,27,162
2016-01-19 09:20:00,11,1,13,25,150
2016-01-19 09:30:00,18,7,28,53,318
2016-01-19 09:40:00,30,16,57,103,618
2016-01-19 09:50:00,187,183,208,578,3468
2016-01-19 10:00:00,288,258,276,822,4932
2016-01-19 10:10:00,25,117,137,279,1674
2016-01-19 10:20:00,241,138,197,576,3456
2016-01-19 10:30:00,141,121,127,389,2334
2016-01-19 10:40:00,475,441,462,1378,8268
2016-01-19 10:50:00,516,481,503,1500,9000
2016-01-19 11:00:00,267,241,258,766,4596
2016-01-19 11:10:00,140,117,133,390,2340
2016-01-19 11:20:00,63,108,111,282,1692
2016-01-19 11:30:00,0,135,134,269,1614
2016-01-19 11:40:00,40,130,176,346,2076
2016-01-19 11:50:00,120,106,173,399,2394
2016-01-19 12:00:00,114,126,142,382,2292
2016-01-19 12:10:00,203,176,193,572,3432
2016-01-19 12:20:00,265,235,256,756,4536
2016-01-19 12:30:00,274,247,266,787,4722
2016-01-19 12:40:00,320,290,309,919,5514
2016-01-19 12:50:00,460,427,450,1337,8022
2016-01-19 13:00:00,495,460,482,1437,8622
2016-01-19 13:10:00,637,601,625,1863,11178
2016-01-19 13:20:00,539,504,528,1571,9426
2016-01-19 13:30:00,500,470,494,1464,8784
2016-01-19 13:40:00,435,404,428,1267,7602
2016-01-19 13:50:00,414,382,406,1202,7212
2016-01-19 14:00:00,303,275,294,872,5232
2016-01-19 14:10:00,355,328,351,1034,6204
2016-01-19 14:20:00,299,273,295,867,5202
2016-01-19 14:30:00,247,222,242,711,4266
2016-01-19 14:40:00,195,169,189,553,3318
2016-01-19 14:50:00,109,140,162,411,2466
2016-01-19 15:00:00,1,141,150,292,1752
2016-01-19 15:10:00,24,61,83,168,1008
2016-01-19 15:20:00,18,20,45,83,498
2016-01-19 15:30:00,15,14,35,64,384
2016-01-19 15:40:00,14,10,28,52,312
2016-01-19 15:50:00,11,5,17,33,198
2016-01-19 16:00:00,4,1,8,13,78
2016-01-19 16:10:00,0,0,0,0,0
2016-01-19 16:20:00,0,0,0,0,0
2016-01-19 16:30:00,0,0,0,0,0
2016-01-19 16:40:00,0,0,0,0,0
2016-01-20 08:00:00,0,0,0,0,0
2016-01-20 08:10:00,0,0,0,0,0
2016-01-20 08:20:00,0,0,0,0,0
2016-01-20 08:30:00,0,0,0,0,0
2016-01-20 08:40:00,0,0,0,0,0
2016-01-20 08:50:00,0,0,0,0,0
2016-01-20 09:00:00,2,0,4,6,36
2016-01-20 09:10:00,6,1,9,16,96
2016-01-20 09:20:00,8,4,16,28,168
2016-01-20 09:30:00,13,12,23,48,288
2016-01-20 09:40:00,25,19,48,92,552
2016-01-20 09:50:00,28,32,76,136,816
2016-01-20 10:00:00,23,24,72,119,714
2016-01-20 10:10:00,28,32,68,128,768
2016-01-20 10:20:00,33,38,74,145,870
2016-01-20 10:30:00,44,58,94,196,1176
2016-01-20 10:40:00,60,43,96,199,1194
2016-01-20 10:50:00,60,40,97,197,1182
2016-01-20 11:00:00,12,108,127,247,1482
2016-01-20 11:10:00,47,73,107,227,1362
2016-01-20 11:20:00,26,119,121,266,1596
2016-01-20 11:30:00,31,132,152,315,1890
2016-01-20 11:40:00,0,133,142,275,1650
2016-01-20 11:50:00,63,145,158,366,2196
2016-01-20 12:00:00,64,132,159,355,2130
2016-01-20 12:10:00,81,153,162,396,2376
2016-01-20 12:20:00,130,129,154,413,2478
2016-01-20 12:30:00,114,76,226,416,2496
2016-01-20 12:40:00,161,86,212,459,2754
2016-01-20 12:50:00,213,184,202,599,3594
2016-01-20 13:00:00,180,150,162,492,2952
2016-01-20 13:10:00,28,145,159,332,1992
2016-01-20 13:20:00,11,131,145,287,1722
2016-01-20 13:30:00,48,127,164,339,2034
2016-01-20 13:40:00,192,44,253,489,2934
2016-01-20 13:50:00,20,143,156,319,1914
2016-01-20 14:00:00,46,113,147,306,1836
2016-01-20 14:10:00,24,91,109,224,1344
2016-01-20 14:20:00,45,36,77,158,948
2016-01-20 14:30:00,51,27,73,151,906
2016-01-20 14:40:00,34,23,76,133,798
2016-01-20 14:50:00,32,16,73,121,726
2016-01-20 15:00:00,32,34,48,114,684
2016-01-20 15:10:00,32,23,70,125,750
2016-01-20 15:20:00,35,20,58,113,678
2016-01-20 15:30:00,53,20,70,143,858
2016-01-20 15:40:00,26,4,30,60,360
2016-01-20 15:50:00,14,2,16,32,192
2016-01-20 16:00:00,5,0,11,16,96
2016-01-20 16:10:00,1,0,2,3,18
2016-01-20 16:20:00,0,0,0,0,0
2016-01-20 16:30:00,0,0,0,0,0
2016-01-20 16:40:00,0,0,0,0,0
2016-01-21 07:50:00,0,0,0,0,0
2016-01-21 08:00:00,0,0,0,0,0
2016-01-21 08:10:00,0,0,0,0,0
2016-01-21 08:20:00,0,0,0,0,0
2016-01-21 08:30:00,0,0,0,0,0
2016-01-21 08:40:00,5,0,6,11,66
2016-01-21 08:50:00,11,1,11,23,138
2016-01-21 09:00:00,14,4,19,37,222
2016-01-21 09:10:00,21,6,25,52,312
2016-01-21 09:20:00,28,6,32,66,396
2016-01-21 09:30:00,29,11,41,81,486
2016-01-21 09:40:00,237,143,186,566,3396
2016-01-21 09:50:00,309,278,295,882,5292
2016-01-21 10:00:00,421,381,405,1207,7242
2016-01-21 10:10:00,518,477,502,1497,8982
2016-01-21 10:20:00,580,535,561,1676,10056
2016-01-21 10:30:00,608,562,592,1762,10572
2016-01-21 10:40:00,583,541,569,1693,10158
2016-01-21 10:50:00,492,452,478,1422,8532
2016-01-21 11:00:00,389,351,374,1114,6684
2016-01-21 11:10:00,328,296,317,941,5646
2016-01-21 11:20:00,300,269,289,858,5148
2016-01-21 11:30:00,264,233,254,751,4506
2016-01-21 11:40:00,251,223,242,716,4296
2016-01-21 11:50:00,229,199,219,647,3882
2016-01-21 12:00:00,272,241,262,775,4650
2016-01-21 12:10:00,298,267,286,851,5106
2016-01-21 12:20:00,290,260,278,828,4968
2016-01-21 12:30:00,307,277,295,879,5274
2016-01-21 12:40:00,280,249,267,796,4776
2016-01-21 12:50:00,333,301,321,955,5730
2016-01-21 13:00:00,478,443,467,1388,8328
2016-01-21 13:10:00,148,123,136,407,2442
2016-01-21 13:20:00,154,127,143,424,2544
2016-01-21 13:30:00,143,118,134,395,2370
2016-01-21 13:40:00,129,105,119,353,2118
2016-01-21 13:50:00,76,105,115,296,1776
2016-01-21 14:00:00,34,96,111,241,1446
2016-01-21 14:10:00,47,59,88,194,1164
2016-01-21 14:20:00,77,45,92,214,1284
2016-01-21 14:30:00,68,56,107,231,1386
2016-01-21 14:40:00,49,69,101,219,1314
2016-01-21 14:50:00,169,122,207,498,2988
2016-01-21 15:00:00,29,143,162,334,2004
2016-01-21 15:10:00,51,70,80,201,1206
2016-01-21 15:20:00,26,13,42,81,486
2016-01-21 15:30:00,26,8,35,69,414
2016-01-21 15:40:00,11,2,16,29,174
2016-01-21 15:50:00,8,1,11,20,120
2016-01-21 16:00:00,4,0,5,9,54
2016-01-21 16:10:00,1,0,1,2,12
2016-01-21 16:20:00,0,0,0,0,0
2016-01-21 16:30:00,0,0,0,0,0
2016-01-21 16:40:00,0,0,0,0,0
2016-01-22 08:00:00,0,0,0,0,0
2016-01-22 08:10:00,0,0,0,0,0
2016-01-22 08:20:00,0,0,0,0,0
2016-01-22 08:30:00,0,0,0,0,0
2016-01-22 08:40:00,5,1,7,13,78
2016-01-22 08:50:00,15,6,25,46,276
2016-01-22 09:00:00,27,19,53,99,594
2016-01-22 09:10:00,21,55,77,153,918
2016-01-22 09:20:00,26,76,104,206,1236
2016-01-22 09:30:00,42,73,103,218,1308
2016-01-22 09:40:00,201,132,235,568,3408
2016-01-22 09:50:00,287,258,277,822,4932
2016-01-22 10:00:00,382,350,370,1102,6612
2016-01-22 10:10:00,466,432,454,1352,8112
2016-01-22 10:20:00,519,487,511,1517,9102
2016-01-22 10:30:00,566,537,562,1665,9990
2016-01-22 10:40:00,552,525,547,1624,9744
2016-01-22 10:50:00,492,461,483,1436,8616
2016-01-22 11:00:00,385,355,375,1115,6690
2016-01-22 11:10:00,327,296,317,940,5640
2016-01-22 11:20:00,293,263,285,841,5046
2016-01-22 11:30:00,272,245,265,782,4692
2016-01-22 11:40:00,258,230,250,738,4428
2016-01-22 11:50:00,234,207,228,669,4014
2016-01-22 12:00:00,282,255,276,813,4878
2016-01-22 12:10:00,292,266,286,844,5064
2016-01-22 12:20:00,316,286,307,909,5454
2016-01-22 12:30:00,331,300,322,953,5718
2016-01-22 12:40:00,387,355,378,1120,6720
2016-01-22 12:50:00,513,480,504,1497,8982
2016-01-22 13:00:00,605,567,592,1764,10584
2016-01-22 13:10:00,540,502,524,1566,9396
2016-01-22 13:20:00,415,383,403,1201,7206
2016-01-22 13:30:00,325,297,317,939,5634
2016-01-22 13:40:00,300,275,294,869,5214
2016-01-22 13:50:00,321,297,316,934,5604
2016-01-22 14:00:00,348,321,345,1014,6084
2016-01-22 14:10:00,290,264,287,841,5046
2016-01-22 14:20:00,200,174,193,567,3402
2016-01-22 14:30:00,229,201,221,651,3906
2016-01-22 14:40:00,234,208,226,668,4008
2016-01-22 14:50:00,214,188,205,607,3642
2016-01-22 15:00:00,169,144,160,473,2838
2016-01-22 15:10:00,77,79,110,266,1596
2016-01-22 15:20:00,65,66,91,222,1332
2016-01-22 15:30:00,35,49,80,164,984
2016-01-22 15:40:00,33,22,55,110,660
2016-01-22 15:50:00,18,9,29,56,336
2016-01-22 16:00:00,9,3,10,22,132
2016-01-22 16:10:00,1,0,1,2,12
2016-01-22 16:20:00,0,0,0,0,0
2016-01-22 16:30:00,0,0,0,0,0
2016-01-22 16:40:00,0,0,0,0,0
2016-01-23 08:30:00,0,0,0,0,0
2016-01-23 08:40:00,0,0,0,0,0
2016-01-23 08:50:00,0,0,0,0,0
2016-01-23 09:00:00,0,0,0,0,0
2016-01-23 09:10:00,0,0,0,0,0
2016-01-23 09:20:00,0,0,0,0,0
2016-01-23 09:30:00,0,0,0,0,0
2016-01-23 09:40:00,0,0,0,0,0
2016-01-23 09:50:00,0,0,0,0,0
2016-01-23 10:00:00,0,0,0,0,0
2016-01-23 10:10:00,0,0,0,0,0
2016-01-23 10:20:00,0,0,0,0,0
2016-01-23 10:30:00,0,0,0,0,0
2016-01-23 10:40:00,0,0,2,2,12
2016-01-23 10:50:00,0,0,0,0,0
2016-01-23 11:00:00,0,0,0,0,0
2016-01-23 11:10:00,0,0,1,1,6
2016-01-23 11:20:00,1,0,2,3,18
2016-01-23 11:30:00,2,0,4,6,36
2016-01-23 11:40:00,1,0,3,4,24
2016-01-23 11:50:00,0,0,2,2,12
2016-01-23 12:00:00,1,0,2,3,18
2016-01-23 12:10:00,2,0,3,5,30
2016-01-23 12:20:00,6,0,7,13,78
2016-01-23 12:30:00,6,0,7,13,78
2016-01-23 12:40:00,3,0,5,8,48
2016-01-23 12:50:00,5,0,6,11,66
2016-01-23 13:00:00,6,0,7,13,78
2016-01-23 13:10:00,1,0,2,3,18
2016-01-23 13:20:00,0,0,0,0,0
2016-01-23 13:30:00,0,0,0,0,0
2016-01-23 13:40:00,0,0,1,1,6
2016-01-23 13:50:00,0,0,0,0,0
2016-01-23 14:00:00,0,0,0,0,0
2016-01-23 14:10:00,1,0,1,2,12
2016-01-23 14:20:00,0,0,1,1,6
2016-01-23 14:30:00,0,0,0,0,0
2016-01-23 14:40:00,0,0,0,0,0
2016-01-23 14:50:00,0,0,0,0,0
2016-01-23 15:00:00,0,0,0,0,0
2016-01-23 15:10:00,0,0,0,0,0
2016-01-23 15:20:00,0,0,0,0,0
2016-01-23 15:30:00,0,0,0,0,0
2016-01-23 15:40:00,0,0,0,0,0
2016-01-23 15:50:00,0,0,0,0,0
2016-01-23 16:00:00,0,0,0,0,0
2016-01-23 16:10:00,0,0,0,0,0
2016-01-23 16:20:00,0,0,0,0,0
2016-01-23 16:30:00,0,0,0,0,0
2016-01-24 08:00:00,0,0,0,0,0
2016-01-24 08:10:00,0,0,0,0,0
2016-01-24 08:20:00,0,0,0,0,0
2016-01-24 08:30:00,0,0,0,0,0
2016-01-24 08:40:00,0,0,0,0,0
2016-01-24 08:50:00,0,0,0,0,0
2016-01-24 09:00:00,4,1,4,9,54
2016-01-24 09:10:00,8,5,13,26,156
2016-01-24 09:20:00,24,5,29,58,348
2016-01-24 09:30:00,35,6,42,83,498
2016-01-24 09:40:00,31,2,33,66,396
2016-01-24 09:50:00,30,11,41,82,492
2016-01-24 10:00:00,37,10,47,94,564
2016-01-24 10:10:00,36,10,48,94,564
2016-01-24 10:20:00,48,26,65,139,834
2016-01-24 10:30:00,59,19,75,153,918
2016-01-24 10:40:00,35,20,63,118,708
2016-01-24 10:50:00,42,18,56,116,696
2016-01-24 11:00:00,69,11,81,161,966
2016-01-24 11:10:00,38,24,70,132,792
2016-01-24 11:20:00,35,24,68,127,762
2016-01-24 11:30:00,60,28,83,171,1026
2016-01-24 11:40:00,72,20,90,182,1092
2016-01-24 11:50:00,22,70,96,188,1128
2016-01-24 12:00:00,17,110,119,246,1476
2016-01-24 12:10:00,0,134,135,269,1614
2016-01-24 12:20:00,10,129,130,269,1614
2016-01-24 12:30:00,67,64,81,212,1272
2016-01-24 12:40:00,64,69,85,218,1308
2016-01-24 12:50:00,36,61,87,184,1104
2016-01-24 13:00:00,23,62,89,174,1044
2016-01-24 13:10:00,61,28,83,172,1032
2016-01-24 13:20:00,45,66,103,214,1284
2016-01-24 13:30:00,38,61,86,185,1110
2016-01-24 13:40:00,28,44,64,136,816
2016-01-24 13:50:00,29,34,75,138,828
2016-01-24 14:00:00,43,26,67,136,816
2016-01-24 14:10:00,40,33,73,146,876
2016-01-24 14:20:00,28,23,53,104,624
2016-01-24 14:30:00,23,14,44,81,486
2016-01-24 14:40:00,29,7,38,74,444
2016-01-24 14:50:00,23,4,27,54,324
2016-01-24 15:00:00,15,3,20,38,228
2016-01-24 15:10:00,7,1,9,17,102
